timestamp,username,location,tweet_text
2026-08-08 10:10:56,@user1160,Route 66,"Explosion heard near Route 66, now there's a massive fire! People are running."
2026-08-08 10:11:07,@user3607,Westside,Smell smoke coming from the apartment complex on Westside. Fire alarms are going off!
2026-08-08 10:12:07,@user8791,Westside,"Car on fire on Westside, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:12:17,@user5292,Industrial District,Is something burning in Industrial District? Thick black smoke in the sky.
2026-08-08 10:12:44,@user6769,Westside,Pedestrian struck by a speeding car in Westside. Needs immediate medical attention!
2026-08-08 10:12:47,@user3548,Westside,Massive food poisoning outbreak at the festival in Westside. Dozens of people need hospitalization.
2026-08-08 10:13:41,@user9909,Route 66,Cyclist hit by a truck at the intersection of Route 66. Looks really bad. @Medical
2026-08-08 10:14:21,@user3212,Southside,"Someone collapsed on the sidewalk in Southside, they aren't breathing! Need a medic ASAP."
2026-08-08 10:14:32,@user5705,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-08 10:14:34,@user2057,North Hills,Smell smoke coming from the apartment complex on North Hills. Fire alarms are going off!
2026-08-08 10:15:12,@user7183,Central Park,Roof collapsed at the construction site in Central Park. Multiple workers trapped and injured.
2026-08-08 10:15:37,@user4287,Old Town,"Explosion heard near Old Town, now there's a massive fire! People are running."
2026-08-08 10:16:06,@user7124,Central Park,Traffic is terrible around Central Park today. Ugh.
2026-08-08 10:16:46,@user2007,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 10:17:08,@user7130,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 10:18:08,@user1171,Suburbs,Brush fire spreading fast near Suburbs due to the high winds. @FireDept
2026-08-08 10:18:32,@user9063,Old Town,Pedestrian struck by a speeding car in Old Town. Needs immediate medical attention!
2026-08-08 10:18:38,@user3769,Central Park,Is something burning in Central Park? Thick black smoke in the sky.
2026-08-08 10:19:27,@user8418,Downtown,"Car on fire on Downtown, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:20:12,@user6623,Industrial District,"Explosion heard near Industrial District, now there's a massive fire! People are running."
2026-08-08 10:21:08,@user4841,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 10:21:57,@user9655,North Hills,Smell smoke coming from the apartment complex on North Hills. Fire alarms are going off!
2026-08-08 10:22:36,@user8026,Central Park,Roof collapsed at the construction site in Central Park. Multiple workers trapped and injured.
2026-08-08 10:23:25,@user5141,Southside,Building collapse in Southside due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 10:24:01,@user9688,Downtown,"Someone collapsed on the sidewalk in Downtown, they aren't breathing! Need a medic ASAP."
2026-08-08 10:24:33,@user3679,Southside,"Someone collapsed on the sidewalk in Southside, they aren't breathing! Need a medic ASAP."
2026-08-08 10:24:36,@user3602,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-08 10:24:37,@user1719,Route 66,Pedestrian struck by a speeding car in Route 66. Needs immediate medical attention!
2026-08-08 10:24:42,@user2720,Industrial District,Huge flames seen at the Industrial District warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 10:24:57,@user9227,Westside,Just got the best coffee in Westside. What a beautiful day!
2026-08-08 10:25:43,@user3323,Industrial District,Anyone know why the power is out in Industrial District?
2026-08-08 10:25:47,@user1906,Westside,Cyclist hit by a truck at the intersection of Westside. Looks really bad. @Medical
2026-08-08 10:25:56,@user5578,Route 66,"Heart attack suspected at the gym in Route 66. CPR in progress, where is the ambulance?!"
2026-08-08 10:26:21,@user8811,Old Town,Huge flames seen at the Old Town warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 10:26:43,@user8777,Central Park,"Heart attack suspected at the gym in Central Park. CPR in progress, where is the ambulance?!"
2026-08-08 10:27:09,@user6161,Main Street,Pedestrian struck by a speeding car in Main Street. Needs immediate medical attention!
2026-08-08 10:28:01,@user9744,Industrial District,Building collapse in Industrial District due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 10:28:43,@user7452,Central Park,Is something burning in Central Park? Thick black smoke in the sky.
2026-08-08 10:29:11,@user9067,Central Park,Pedestrian struck by a speeding car in Central Park. Needs immediate medical attention!
2026-08-08 10:29:31,@user1443,Suburbs,Major explosion at Suburbs factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 10:30:06,@user4560,Old Town,Traffic is terrible around Old Town today. Ugh.
2026-08-08 10:30:54,@user7764,Westside,"Heart attack suspected at the gym in Westside. CPR in progress, where is the ambulance?!"
2026-08-08 10:31:25,@user3256,Downtown,Pedestrian struck by a speeding car in Downtown. Needs immediate medical attention!
2026-08-08 10:31:52,@user8471,Old Town,Just got the best coffee in Old Town. What a beautiful day!
2026-08-08 10:32:41,@user9709,Downtown,Traffic is terrible around Downtown today. Ugh.
2026-08-08 10:33:24,@user4975,Downtown,"Lost dog found near Downtown, please share!"
2026-08-08 10:33:54,@user2627,Route 66,Just got the best coffee in Route 66. What a beautiful day!
2026-08-08 10:34:02,@user1887,Downtown,"Car on fire on Downtown, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:34:12,@user5824,Route 66,Small electrical fire started at the bakery in Route 66. Needs putting out.
2026-08-08 10:34:22,@user4189,Westside,"Someone collapsed on the sidewalk in Westside, they aren't breathing! Need a medic ASAP."
2026-08-08 10:34:35,@user9393,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 10:35:26,@user2060,Downtown,Anyone know why the power is out in Downtown?
2026-08-08 10:35:34,@user4972,Southside,"Explosion heard near Southside, now there's a massive fire! People are running."
2026-08-08 10:35:57,@user8528,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 10:36:03,@user8214,Southside,Brush fire spreading fast near Southside due to the high winds. @FireDept
2026-08-08 10:36:51,@user8203,Industrial District,"Car on fire on Industrial District, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:37:27,@user9322,Westside,"Car on fire on Westside, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:38:09,@user3100,Southside,"Car on fire on Southside, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:38:16,@user4980,Old Town,Major explosion at Old Town factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 10:38:28,@user1726,Industrial District,Roof collapsed at the construction site in Industrial District. Multiple workers trapped and injured.
2026-08-08 10:38:44,@user1484,Central Park,Just got the best coffee in Central Park. What a beautiful day!
2026-08-08 10:39:19,@user4216,Central Park,Building collapse in Central Park due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 10:39:27,@user8038,Westside,"Explosion heard near Westside, now there's a massive fire! People are running."
2026-08-08 10:39:51,@user4150,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 10:40:22,@user4511,Westside,"Explosion heard near Westside, now there's a massive fire! People are running."
2026-08-08 10:41:15,@user4959,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 10:41:50,@user1686,North Hills,Roof collapsed at the construction site in North Hills. Multiple workers trapped and injured.
2026-08-08 10:42:25,@user1309,North Hills,Cyclist hit by a truck at the intersection of North Hills. Looks really bad. @Medical
2026-08-08 10:43:13,@user2847,Route 66,"Explosion heard near Route 66, now there's a massive fire! People are running."
2026-08-08 10:43:54,@user2083,North Hills,"Car on fire on North Hills, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:44:42,@user6475,Southside,Smell smoke coming from the apartment complex on Southside. Fire alarms are going off!
2026-08-08 10:45:35,@user8900,Industrial District,Pedestrian struck by a speeding car in Industrial District. Needs immediate medical attention!
2026-08-08 10:45:55,@user7196,Central Park,Pedestrian struck by a speeding car in Central Park. Needs immediate medical attention!
2026-08-08 10:46:52,@user6435,Main Street,Massive food poisoning outbreak at the festival in Main Street. Dozens of people need hospitalization.
2026-08-08 10:47:35,@user1193,Westside,"Explosion heard near Westside, now there's a massive fire! People are running."
2026-08-08 10:48:12,@user3251,Suburbs,Is something burning in Suburbs? Thick black smoke in the sky.
2026-08-08 10:48:40,@user1175,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-08 10:48:59,@user9592,Central Park,Traffic is terrible around Central Park today. Ugh.
2026-08-08 10:49:36,@user9327,Route 66,Building collapse in Route 66 due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 10:50:09,@user1419,North Hills,Pedestrian struck by a speeding car in North Hills. Needs immediate medical attention!
2026-08-08 10:50:43,@user9886,Central Park,"Explosion heard near Central Park, now there's a massive fire! People are running."
2026-08-08 10:50:51,@user2668,North Hills,"Explosion heard near North Hills, now there's a massive fire! People are running."
2026-08-08 10:51:36,@user7720,North Hills,"Lost dog found near North Hills, please share!"
2026-08-08 10:52:31,@user6856,Route 66,Cyclist hit by a truck at the intersection of Route 66. Looks really bad. @Medical
2026-08-08 10:53:21,@user9496,North Hills,"Car on fire on North Hills, traffic is completely stopped. Send firetrucks!"
2026-08-08 10:53:43,@user2426,Downtown,Small electrical fire started at the bakery in Downtown. Needs putting out.
2026-08-08 10:54:26,@user9115,Suburbs,Terrible multi-car crash at Suburbs. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 10:54:52,@user1765,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 10:55:44,@user9626,Old Town,Major explosion at Old Town factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 10:56:27,@user2516,Main Street,Cyclist hit by a truck at the intersection of Main Street. Looks really bad. @Medical
2026-08-08 10:56:45,@user7137,Downtown,"Lost dog found near Downtown, please share!"
2026-08-08 10:57:04,@user1266,North Hills,"Someone collapsed on the sidewalk in North Hills, they aren't breathing! Need a medic ASAP."
2026-08-08 10:57:35,@user3177,Downtown,Huge flames seen at the Downtown warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 10:58:11,@user9573,Route 66,"Lost dog found near Route 66, please share!"
2026-08-08 10:58:58,@user1165,Route 66,Major explosion at Route 66 factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 10:59:43,@user1386,North Hills,Huge flames seen at the North Hills warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:00:19,@user8840,Southside,Traffic is terrible around Southside today. Ugh.
2026-08-08 11:01:17,@user2458,Main Street,Smell smoke coming from the apartment complex on Main Street. Fire alarms are going off!
2026-08-08 11:01:54,@user1057,Downtown,Huge flames seen at the Downtown warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:02:44,@user8411,Old Town,Cyclist hit by a truck at the intersection of Old Town. Looks really bad. @Medical
2026-08-08 11:03:34,@user7489,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 11:04:22,@user1194,Route 66,"Someone collapsed on the sidewalk in Route 66, they aren't breathing! Need a medic ASAP."
2026-08-08 11:05:13,@user3068,Suburbs,Roof collapsed at the construction site in Suburbs. Multiple workers trapped and injured.
2026-08-08 11:05:26,@user7630,Southside,Terrible multi-car crash at Southside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 11:05:40,@user7977,Industrial District,Massive food poisoning outbreak at the festival in Industrial District. Dozens of people need hospitalization.
2026-08-08 11:05:46,@user5924,Main Street,Smell smoke coming from the apartment complex on Main Street. Fire alarms are going off!
2026-08-08 11:06:27,@user7122,North Hills,Traffic is terrible around North Hills today. Ugh.
2026-08-08 11:06:33,@user8313,Downtown,"Someone collapsed on the sidewalk in Downtown, they aren't breathing! Need a medic ASAP."
2026-08-08 11:06:50,@user4814,Old Town,Small electrical fire started at the bakery in Old Town. Needs putting out.
2026-08-08 11:07:16,@user6211,North Hills,Major explosion at North Hills factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 11:08:08,@user2842,Main Street,Just got the best coffee in Main Street. What a beautiful day!
2026-08-08 11:08:20,@user6054,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 11:08:55,@user5684,Central Park,Pedestrian struck by a speeding car in Central Park. Needs immediate medical attention!
2026-08-08 11:09:17,@user1400,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 11:09:43,@user8986,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-08 11:09:50,@user9582,North Hills,Cyclist hit by a truck at the intersection of North Hills. Looks really bad. @Medical
2026-08-08 11:10:25,@user9573,Suburbs,"Lost dog found near Suburbs, please share!"
2026-08-08 11:11:21,@user8705,Industrial District,Small electrical fire started at the bakery in Industrial District. Needs putting out.
2026-08-08 11:11:30,@user4215,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-08 11:11:43,@user8867,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-08 11:11:48,@user7998,Westside,Roof collapsed at the construction site in Westside. Multiple workers trapped and injured.
2026-08-08 11:12:36,@user6866,Downtown,"Car on fire on Downtown, traffic is completely stopped. Send firetrucks!"
2026-08-08 11:12:49,@user3096,Route 66,"Lost dog found near Route 66, please share!"
2026-08-08 11:12:55,@user3917,Main Street,"Car on fire on Main Street, traffic is completely stopped. Send firetrucks!"
2026-08-08 11:13:43,@user8517,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 11:13:54,@user9718,Westside,Roof collapsed at the construction site in Westside. Multiple workers trapped and injured.
2026-08-08 11:14:40,@user7590,Route 66,Smell smoke coming from the apartment complex on Route 66. Fire alarms are going off!
2026-08-08 11:15:15,@user3023,Old Town,Massive food poisoning outbreak at the festival in Old Town. Dozens of people need hospitalization.
2026-08-08 11:16:03,@user9819,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 11:16:12,@user6139,Main Street,Roof collapsed at the construction site in Main Street. Multiple workers trapped and injured.
2026-08-08 11:16:28,@user4557,Westside,Cyclist hit by a truck at the intersection of Westside. Looks really bad. @Medical
2026-08-08 11:16:59,@user6559,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-08 11:17:15,@user7982,Downtown,Smell smoke coming from the apartment complex on Downtown. Fire alarms are going off!
2026-08-08 11:17:38,@user2440,Westside,Massive food poisoning outbreak at the festival in Westside. Dozens of people need hospitalization.
2026-08-08 11:17:51,@user6346,Main Street,Smell smoke coming from the apartment complex on Main Street. Fire alarms are going off!
2026-08-08 11:18:37,@user2112,Southside,Just got the best coffee in Southside. What a beautiful day!
2026-08-08 11:18:53,@user2681,Suburbs,Brush fire spreading fast near Suburbs due to the high winds. @FireDept
2026-08-08 11:19:53,@user5765,North Hills,"Explosion heard near North Hills, now there's a massive fire! People are running."
2026-08-08 11:20:48,@user8902,Route 66,Building collapse in Route 66 due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 11:21:32,@user6719,Southside,Cyclist hit by a truck at the intersection of Southside. Looks really bad. @Medical
2026-08-08 11:22:19,@user8965,Central Park,Cyclist hit by a truck at the intersection of Central Park. Looks really bad. @Medical
2026-08-08 11:22:53,@user7375,Central Park,Smell smoke coming from the apartment complex on Central Park. Fire alarms are going off!
2026-08-08 11:23:01,@user3713,Central Park,Roof collapsed at the construction site in Central Park. Multiple workers trapped and injured.
2026-08-08 11:23:35,@user4529,Southside,"Lost dog found near Southside, please share!"
2026-08-08 11:23:59,@user8135,North Hills,Terrible multi-car crash at North Hills. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 11:24:43,@user7436,Industrial District,"Someone collapsed on the sidewalk in Industrial District, they aren't breathing! Need a medic ASAP."
2026-08-08 11:25:41,@user3833,Downtown,Cyclist hit by a truck at the intersection of Downtown. Looks really bad. @Medical
2026-08-08 11:25:48,@user1249,Route 66,Pedestrian struck by a speeding car in Route 66. Needs immediate medical attention!
2026-08-08 11:26:22,@user5314,Westside,Massive food poisoning outbreak at the festival in Westside. Dozens of people need hospitalization.
2026-08-08 11:26:31,@user6289,Central Park,Huge flames seen at the Central Park warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:26:56,@user4183,Industrial District,"Someone collapsed on the sidewalk in Industrial District, they aren't breathing! Need a medic ASAP."
2026-08-08 11:27:43,@user1457,Industrial District,Cyclist hit by a truck at the intersection of Industrial District. Looks really bad. @Medical
2026-08-08 11:28:27,@user3087,Suburbs,Roof collapsed at the construction site in Suburbs. Multiple workers trapped and injured.
2026-08-08 11:28:29,@user4503,Westside,"Lost dog found near Westside, please share!"
2026-08-08 11:28:58,@user3062,Westside,Huge flames seen at the Westside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:29:22,@user4375,Downtown,Anyone know why the power is out in Downtown?
2026-08-08 11:29:26,@user3248,Central Park,Just got the best coffee in Central Park. What a beautiful day!
2026-08-08 11:30:10,@user4987,Route 66,Just got the best coffee in Route 66. What a beautiful day!
2026-08-08 11:30:56,@user7586,Old Town,Anyone know why the power is out in Old Town?
2026-08-08 11:31:11,@user2857,Main Street,Major explosion at Main Street factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 11:31:28,@user6603,Westside,"Lost dog found near Westside, please share!"
2026-08-08 11:32:15,@user2636,North Hills,Anyone know why the power is out in North Hills?
2026-08-08 11:32:42,@user3875,Old Town,Roof collapsed at the construction site in Old Town. Multiple workers trapped and injured.
2026-08-08 11:33:30,@user1328,North Hills,"Someone collapsed on the sidewalk in North Hills, they aren't breathing! Need a medic ASAP."
2026-08-08 11:34:25,@user4529,Industrial District,Terrible multi-car crash at Industrial District. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 11:35:22,@user2733,Route 66,Roof collapsed at the construction site in Route 66. Multiple workers trapped and injured.
2026-08-08 11:35:42,@user7196,Central Park,Anyone know why the power is out in Central Park?
2026-08-08 11:36:33,@user3758,Route 66,Roof collapsed at the construction site in Route 66. Multiple workers trapped and injured.
2026-08-08 11:37:22,@user1400,Suburbs,"Someone collapsed on the sidewalk in Suburbs, they aren't breathing! Need a medic ASAP."
2026-08-08 11:37:29,@user3822,Route 66,Brush fire spreading fast near Route 66 due to the high winds. @FireDept
2026-08-08 11:38:03,@user9233,Westside,Just got the best coffee in Westside. What a beautiful day!
2026-08-08 11:38:56,@user4185,Old Town,Massive food poisoning outbreak at the festival in Old Town. Dozens of people need hospitalization.
2026-08-08 11:38:59,@user2485,Route 66,Roof collapsed at the construction site in Route 66. Multiple workers trapped and injured.
2026-08-08 11:39:06,@user1750,Industrial District,"Explosion heard near Industrial District, now there's a massive fire! People are running."
2026-08-08 11:39:54,@user9142,Central Park,Anyone know why the power is out in Central Park?
2026-08-08 11:40:35,@user1464,Old Town,Traffic is terrible around Old Town today. Ugh.
2026-08-08 11:41:33,@user2369,Main Street,Just got the best coffee in Main Street. What a beautiful day!
2026-08-08 11:42:09,@user5717,Main Street,Massive food poisoning outbreak at the festival in Main Street. Dozens of people need hospitalization.
2026-08-08 11:42:38,@user9319,Route 66,Huge flames seen at the Route 66 warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:42:43,@user7594,Downtown,"Heart attack suspected at the gym in Downtown. CPR in progress, where is the ambulance?!"
2026-08-08 11:42:52,@user1627,Main Street,Cyclist hit by a truck at the intersection of Main Street. Looks really bad. @Medical
2026-08-08 11:43:47,@user4673,Route 66,Is something burning in Route 66? Thick black smoke in the sky.
2026-08-08 11:43:59,@user1651,Route 66,Traffic is terrible around Route 66 today. Ugh.
2026-08-08 11:44:02,@user7766,Southside,Huge flames seen at the Southside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:44:38,@user4513,Industrial District,"Lost dog found near Industrial District, please share!"
2026-08-08 11:45:17,@user4952,Old Town,Roof collapsed at the construction site in Old Town. Multiple workers trapped and injured.
2026-08-08 11:46:09,@user8998,Downtown,"Explosion heard near Downtown, now there's a massive fire! People are running."
2026-08-08 11:46:19,@user5541,Suburbs,Smell smoke coming from the apartment complex on Suburbs. Fire alarms are going off!
2026-08-08 11:46:22,@user6977,Downtown,Anyone know why the power is out in Downtown?
2026-08-08 11:46:56,@user5062,Old Town,Smell smoke coming from the apartment complex on Old Town. Fire alarms are going off!
2026-08-08 11:47:28,@user7163,North Hills,"Explosion heard near North Hills, now there's a massive fire! People are running."
2026-08-08 11:48:25,@user1578,Route 66,Just got the best coffee in Route 66. What a beautiful day!
2026-08-08 11:48:43,@user2584,Southside,Smell smoke coming from the apartment complex on Southside. Fire alarms are going off!
2026-08-08 11:49:32,@user4105,Westside,"Someone collapsed on the sidewalk in Westside, they aren't breathing! Need a medic ASAP."
2026-08-08 11:49:36,@user4702,Downtown,Major explosion at Downtown factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 11:49:48,@user7873,Industrial District,Small electrical fire started at the bakery in Industrial District. Needs putting out.
2026-08-08 11:50:18,@user7841,Southside,Terrible multi-car crash at Southside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 11:50:46,@user5935,Southside,"Lost dog found near Southside, please share!"
2026-08-08 11:51:21,@user5837,Central Park,Smell smoke coming from the apartment complex on Central Park. Fire alarms are going off!
2026-08-08 11:52:02,@user8132,North Hills,Huge flames seen at the North Hills warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:52:59,@user5210,Suburbs,"Explosion heard near Suburbs, now there's a massive fire! People are running."
2026-08-08 11:53:17,@user5612,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 11:53:57,@user1422,Downtown,Is something burning in Downtown? Thick black smoke in the sky.
2026-08-08 11:54:43,@user5723,Southside,"Lost dog found near Southside, please share!"
2026-08-08 11:55:19,@user2493,Downtown,"Lost dog found near Downtown, please share!"
2026-08-08 11:55:48,@user8693,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-08 11:55:52,@user5321,Suburbs,Building collapse in Suburbs due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 11:56:37,@user2276,Suburbs,Building collapse in Suburbs due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 11:56:50,@user5256,Route 66,Traffic is terrible around Route 66 today. Ugh.
2026-08-08 11:57:36,@user9256,Downtown,Brush fire spreading fast near Downtown due to the high winds. @FireDept
2026-08-08 11:57:44,@user2316,Route 66,"Heart attack suspected at the gym in Route 66. CPR in progress, where is the ambulance?!"
2026-08-08 11:58:14,@user5304,Old Town,Pedestrian struck by a speeding car in Old Town. Needs immediate medical attention!
2026-08-08 11:58:49,@user4808,Southside,"Someone collapsed on the sidewalk in Southside, they aren't breathing! Need a medic ASAP."
2026-08-08 11:59:21,@user4122,Industrial District,Huge flames seen at the Industrial District warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 11:59:40,@user9698,Central Park,Cyclist hit by a truck at the intersection of Central Park. Looks really bad. @Medical
2026-08-08 12:00:26,@user2743,Old Town,Huge flames seen at the Old Town warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 12:01:04,@user5307,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 12:01:58,@user2896,Main Street,Just got the best coffee in Main Street. What a beautiful day!
2026-08-08 12:02:34,@user4529,Central Park,Anyone know why the power is out in Central Park?
2026-08-08 12:03:07,@user3534,Main Street,Pedestrian struck by a speeding car in Main Street. Needs immediate medical attention!
2026-08-08 12:03:37,@user6701,Southside,Just got the best coffee in Southside. What a beautiful day!
2026-08-08 12:04:19,@user4716,Downtown,"Someone collapsed on the sidewalk in Downtown, they aren't breathing! Need a medic ASAP."
2026-08-08 12:04:32,@user4079,Central Park,Building collapse in Central Park due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:04:39,@user4953,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 12:04:59,@user6165,Route 66,"Lost dog found near Route 66, please share!"
2026-08-08 12:05:26,@user1683,Central Park,Pedestrian struck by a speeding car in Central Park. Needs immediate medical attention!
2026-08-08 12:06:06,@user2838,North Hills,Brush fire spreading fast near North Hills due to the high winds. @FireDept
2026-08-08 12:06:09,@user7343,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:06:12,@user6227,Route 66,Anyone know why the power is out in Route 66?
2026-08-08 12:06:55,@user5064,Downtown,Pedestrian struck by a speeding car in Downtown. Needs immediate medical attention!
2026-08-08 12:07:05,@user6042,Old Town,Traffic is terrible around Old Town today. Ugh.
2026-08-08 12:07:54,@user2666,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 12:08:50,@user2786,Westside,Massive food poisoning outbreak at the festival in Westside. Dozens of people need hospitalization.
2026-08-08 12:09:14,@user5921,Downtown,Cyclist hit by a truck at the intersection of Downtown. Looks really bad. @Medical
2026-08-08 12:10:11,@user1396,North Hills,Is something burning in North Hills? Thick black smoke in the sky.
2026-08-08 12:11:07,@user1619,Westside,Just got the best coffee in Westside. What a beautiful day!
2026-08-08 12:11:51,@user7389,Old Town,Terrible multi-car crash at Old Town. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:12:43,@user7310,Old Town,Traffic is terrible around Old Town today. Ugh.
2026-08-08 12:13:26,@user8025,Route 66,"Lost dog found near Route 66, please share!"
2026-08-08 12:14:17,@user4853,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 12:15:05,@user2885,Downtown,Terrible multi-car crash at Downtown. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:15:44,@user3283,Southside,"Heart attack suspected at the gym in Southside. CPR in progress, where is the ambulance?!"
2026-08-08 12:16:44,@user5655,Industrial District,Roof collapsed at the construction site in Industrial District. Multiple workers trapped and injured.
2026-08-08 12:17:36,@user7233,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:18:26,@user4255,Central Park,Smell smoke coming from the apartment complex on Central Park. Fire alarms are going off!
2026-08-08 12:19:26,@user8260,Downtown,Building collapse in Downtown due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:20:02,@user9392,Old Town,"Heart attack suspected at the gym in Old Town. CPR in progress, where is the ambulance?!"
2026-08-08 12:20:34,@user4012,Industrial District,Pedestrian struck by a speeding car in Industrial District. Needs immediate medical attention!
2026-08-08 12:20:53,@user1588,Suburbs,Brush fire spreading fast near Suburbs due to the high winds. @FireDept
2026-08-08 12:21:01,@user4030,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-08 12:21:44,@user8030,Southside,Is something burning in Southside? Thick black smoke in the sky.
2026-08-08 12:21:49,@user4956,Industrial District,Pedestrian struck by a speeding car in Industrial District. Needs immediate medical attention!
2026-08-08 12:21:56,@user2685,Suburbs,"Heart attack suspected at the gym in Suburbs. CPR in progress, where is the ambulance?!"
2026-08-08 12:22:05,@user6281,Main Street,"Heart attack suspected at the gym in Main Street. CPR in progress, where is the ambulance?!"
2026-08-08 12:22:13,@user8748,Central Park,Major explosion at Central Park factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:22:22,@user8278,Suburbs,"Lost dog found near Suburbs, please share!"
2026-08-08 12:22:29,@user1277,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:22:30,@user7181,Industrial District,"Heart attack suspected at the gym in Industrial District. CPR in progress, where is the ambulance?!"
2026-08-08 12:22:40,@user4219,Industrial District,Building collapse in Industrial District due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:23:39,@user2547,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 12:24:11,@user2042,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 12:24:16,@user9378,Southside,Roof collapsed at the construction site in Southside. Multiple workers trapped and injured.
